SSA,SSA-ids,USA,VP,asr,asr-conf,asr-dist,asr-time,attempt,avg-asr-conf,avg-asr-dist,avg-length,barge-in,count-SSA-ASKCONFIRM,count-SSA-ASKFORINFO,count-SSA-CONFIRM,count-SSA-DETAILS,count-SSA-INFO,count-SSA-NAV,count-SSA-SORRY,count-SSA-WELCOME,count-barge-in,count-words-sum,count-words-system,count-words-user,end,label,length,rating,rating-avgLinear,rating-closest,rating-closestAfter,rating-complete,rating-latest,rating-latestInTurn,speakers,start,task,text-system,text-user,turn,words-sum,words-system,words-user,rating-closestAfterOrLatest,pc-1-1,pc-2-1,pc-2-2,pc-3-1,pc-3-2,pc-3-3,pc-4-1,pc-4-2,pc-4-3,pc-4-4,pc-5-1,pc-5-2,pc-5-3,pc-5-4,pc-5-5,pc-6-1,pc-6-2,pc-6-3,pc-6-4,pc-6-5,pc-6-6,pc-7-1,pc-7-2,pc-7-3,pc-7-4,pc-7-5,pc-7-6,pc-7-7,pc-8-1,pc-8-2,pc-8-3,pc-8-4,pc-8-5,pc-8-6,pc-8-7,pc-8-8,pc-9-1,pc-9-2,pc-9-3,pc-9-4,pc-9-5,pc-9-6,pc-9-7,pc-9-8,pc-9-9,SSA-ASKCONFIRM,SSA-ASKFORINFO,SSA-DETAILS,SSA-INFO,SSA-NAV,SSA-SORRY,SSA-WELCOME
SORRY ASKFORINFO,12,0,25,,0.0,-1.0,,1,,,10.615384615384617,0,1,5,0,0,2,1,2,1,0.0,287.0,287.0,0.0,152,2551,9,4.0,,,,,4.0,,s,143,5,Entschuldigung ich konnte Sie leider nicht verstehen. Am besten nennen Sie mir ein Stichwort oder einen kurzen Satz. Bitte wiederholen Sie Ihr Anliegen.,,2551,23,23,0,4.0,-0.5550024597204724,-0.5550024597204724,0.6044426942790967,-0.5550024597204724,0.6044426942790967,-0.4619361418657783,-0.5550024597204724,0.6044426942790967,-0.4619361418657783,-1.0797493832051417,-0.5550024597204724,0.6044426942790967,-0.4619361418657783,-1.0797493832051417,-0.15562123506072675,-0.5550024597204724,0.6044426942790967,-0.4619361418657783,-1.0797493832051417,-0.15562123506072675,-0.4644298212266528,-0.5550024597204724,0.6044426942790967,-0.4619361418657783,-1.0797493832051417,-0.15562123506072675,-0.4644298212266528,0.02103092258959107,-0.5550024597204724,0.6044426942790967,-0.4619361418657783,-1.0797493832051417,-0.15562123506072675,-0.4644298212266528,0.02103092258959107,0.4198349742291117,-0.5550024597204724,0.6044426942790967,-0.4619361418657783,-1.0797493832051417,-0.15562123506072675,-0.4644298212266528,0.02103092258959107,0.4198349742291117,0.09126096011079636,0.0,1.0,0.0,1.0,0.0,1.0,0.0
INFO ASKCONFIRM,7,0,25,,0.0,-1.0,,1,,,11.2,0,2,5,0,0,3,1,2,1,0.0,350.0,350.0,0.0,185,2551,28,3.0,3.0,3.0,,3.0,3.0,3.0,s,157,5,Xtra Weekend ist noch nicht für Sie eingerichtet. Bevor ich Sie gleich um Bestätigung bitte möchte ich noch auf Folgendes hinweisen. Die Tarifoption Xtra Weekend kostet monatlich vier Euro neunundneunzig. Der Betrag wird von Ihrem Xtra-Guthaben abgezogen. Sollten Sie nicht über genügend Guthaben verfügen ruht die Option bis zur Wiederaufladung. Nun zu Ihrem Buchungswunsch. Sie möchten jetzt Xtra Weekend einrichten ist das richtig?,,2551,63,63,0,3.0,-1.9392400054381551,-1.9392400054381551,-0.09999001031650392,-1.9392400054381551,-0.09999001031650392,-1.1230736151364606,-1.9392400054381551,-0.09999001031650392,-1.1230736151364606,-0.5235427620306661,-1.9392400054381551,-0.09999001031650392,-1.1230736151364606,-0.5235427620306661,-0.4077597068734931,-1.9392400054381551,-0.09999001031650392,-1.1230736151364606,-0.5235427620306661,-0.4077597068734931,-0.3445829405149681,-1.9392400054381551,-0.09999001031650392,-1.1230736151364606,-0.5235427620306661,-0.4077597068734931,-0.3445829405149681,-0.06601888061291511,-1.9392400054381551,-0.09999001031650392,-1.1230736151364606,-0.5235427620306661,-0.4077597068734931,-0.3445829405149681,-0.06601888061291511,-0.12194407501983076,-1.9392400054381551,-0.09999001031650392,-1.1230736151364606,-0.5235427620306661,-0.4077597068734931,-0.3445829405149681,-0.06601888061291511,-0.12194407501983076,0.02121624376448166,1.0,0.0,0.0,1.0,0.0,0.0,0.0
NAV,8,0,25,,0.0,-1.0,,1,,,10.764705882352942,0,2,5,0,0,3,2,2,1,0.0,379.0,379.0,0.0,200,2551,13,3.0,,,,,3.0,,s,187,5,Vielen Dank. Sofern Sie über ein entsprechendes Xtra-Guthaben verfügen wird die gewünschte Änderung in Kürze für Sie durchgeführt. #NS Sie befinden sich nun wieder am Start. Was kann ich,,2551,29,29,0,3.0,-0.8314468035841674,-0.8314468035841674,0.6781287007078551,-0.8314468035841674,0.6781287007078551,-0.6587568843134376,-0.8314468035841674,0.6781287007078551,-0.6587568843134376,-0.8011053504848957,-0.8314468035841674,0.6781287007078551,-0.6587568843134376,-0.8011053504848957,-0.3988820052664797,-0.8314468035841674,0.6781287007078551,-0.6587568843134376,-0.8011053504848957,-0.3988820052664797,-0.5780054205996966,-0.8314468035841674,0.6781287007078551,-0.6587568843134376,-0.8011053504848957,-0.3988820052664797,-0.5780054205996966,-0.016441730303593582,-0.8314468035841674,0.6781287007078551,-0.6587568843134376,-0.8011053504848957,-0.3988820052664797,-0.5780054205996966,-0.016441730303593582,0.259278074893931,-0.8314468035841674,0.6781287007078551,-0.6587568843134376,-0.8011053504848957,-0.3988820052664797,-0.5780054205996966,-0.016441730303593582,0.259278074893931,0.021409964558903222,0.0,0.0,0.0,0.0,1.0,0.0,0.0
,0,1,25,tarif wechseln,72.0,0.0,28.0,1,72.0,0.0,11.36842105263158,0,2,5,0,0,3,2,2,1,0.0,381.0,379.0,2.0,26,2551,3,3.0,,,,,,,u,23,5,,Tarif wechseln.,2551,2,0,2,3.0,1.4801309427838758,1.4801309427838758,-0.38089996045419106,1.4801309427838758,-0.38089996045419106,-0.5153545152731737,1.4801309427838758,-0.38089996045419106,-0.5153545152731737,-1.365942327554029,1.4801309427838758,-0.38089996045419106,-0.5153545152731737,-1.365942327554029,0.7587136476116806,1.4801309427838758,-0.38089996045419106,-0.5153545152731737,-1.365942327554029,0.7587136476116806,-0.4157635510694595,1.4801309427838758,-0.38089996045419106,-0.5153545152731737,-1.365942327554029,0.7587136476116806,-0.4157635510694595,0.6971296488859119,1.4801309427838758,-0.38089996045419106,-0.5153545152731737,-1.365942327554029,0.7587136476116806,-0.4157635510694595,0.6971296488859119,-0.8545774734309848,1.4801309427838758,-0.38089996045419106,-0.5153545152731737,-1.365942327554029,0.7587136476116806,-0.4157635510694595,0.6971296488859119,-0.8545774734309848,-0.06366663432194679,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0,1,25,tarif,72.0,0.0,45.0,1,72.0,0.0,10.85,1,2,5,0,0,3,2,2,1,1.0,385.0,382.0,3.0,43,2551,1,3.0,,,,,,,s u,42,5,Wenn Sie mehr-,Tarif,2551,4,3,1,3.0,2.1119396451654415,2.1119396451654415,-0.25237656547346415,2.1119396451654415,-0.25237656547346415,-1.1646810480618728,2.1119396451654415,-0.25237656547346415,-1.1646810480618728,-1.147673218541625,2.1119396451654415,-0.25237656547346415,-1.1646810480618728,-1.147673218541625,-0.7682773599491294,2.1119396451654415,-0.25237656547346415,-1.1646810480618728,-1.147673218541625,-0.7682773599491294,1.9024464049834071,2.1119396451654415,-0.25237656547346415,-1.1646810480618728,-1.147673218541625,-0.7682773599491294,1.9024464049834071,0.864407259737477,2.1119396451654415,-0.25237656547346415,-1.1646810480618728,-1.147673218541625,-0.7682773599491294,1.9024464049834071,0.864407259737477,-0.3676730660689648,2.1119396451654415,-0.25237656547346415,-1.1646810480618728,-1.147673218541625,-0.7682773599491294,1.9024464049834071,0.864407259737477,-0.3676730660689648,0.027287008352623186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0,1,25,,0.0,-1.0,,1,72.0,0.0,10.428571428571429,0,2,5,0,0,3,2,2,1,1.0,388.0,382.0,6.0,45,2551,2,3.0,,,,,,,u,43,5,,Tarif Xtra Nonstop.,2551,3,0,3,3.0,0.6961367222231238,0.6961367222231238,0.10157188206631251,0.6961367222231238,0.10157188206631251,-0.06672098344279352,0.6961367222231238,0.10157188206631251,-0.06672098344279352,-1.5781518304064797,0.6961367222231238,0.10157188206631251,-0.06672098344279352,-1.5781518304064797,0.5247235635610027,0.6961367222231238,0.10157188206631251,-0.06672098344279352,-1.5781518304064797,0.5247235635610027,-0.4314061930487077,0.6961367222231238,0.10157188206631251,-0.06672098344279352,-1.5781518304064797,0.5247235635610027,-0.4314061930487077,-1.0722096169683286,0.6961367222231238,0.10157188206631251,-0.06672098344279352,-1.5781518304064797,0.5247235635610027,-0.4314061930487077,-1.0722096169683286,0.2290572088083909,0.6961367222231238,0.10157188206631251,-0.06672098344279352,-1.5781518304064797,0.5247235635610027,-0.4314061930487077,-1.0722096169683286,0.2290572088083909,-0.004023185193302636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0,1,25,,0.0,-1.0,,1,72.0,0.0,10.045454545454543,1,2,5,0,0,3,2,2,1,2.0,392.0,383.0,9.0,55,2551,2,2.0,,2.0,,2.0,2.0,,s u,53,5,oder,Tarif Xtra Nonstop.,2551,4,1,3,2.0,1.4732265367042143,1.4732265367042143,0.03799587959435103,1.4732265367042143,0.03799587959435103,-0.748997245911489,1.4732265367042143,0.03799587959435103,-0.748997245911489,-1.3267675212617105,1.4732265367042143,0.03799587959435103,-0.748997245911489,-1.3267675212617105,-0.9276941543439352,1.4732265367042143,0.03799587959435103,-0.748997245911489,-1.3267675212617105,-0.9276941543439352,1.8467417382182232,1.4732265367042143,0.03799587959435103,-0.748997245911489,-1.3267675212617105,-0.9276941543439352,1.8467417382182232,-1.2985938590479138,1.4732265367042143,0.03799587959435103,-0.748997245911489,-1.3267675212617105,-0.9276941543439352,1.8467417382182232,-1.2985938590479138,0.5167575700934739,1.4732265367042143,0.03799587959435103,-0.748997245911489,-1.3267675212617105,-0.9276941543439352,1.8467417382182232,-1.2985938590479138,0.5167575700934739,-0.03848435772535066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0,2,25,,0.0,-1.0,,1,72.0,0.0,9.695652173913045,0,2,5,0,0,3,2,2,1,2.0,395.0,383.0,12.0,65,2551,2,2.0,,,,,2.0,,u,63,5,,Tarif Xtra Nonstop.,2551,3,0,3,2.0,0.6840920360169338,0.6840920360169338,0.19804433776884375,0.6840920360169338,0.19804433776884375,-0.1032213762713632,0.6840920360169338,0.19804433776884375,-0.1032213762713632,-1.4936860739476183,0.6840920360169338,0.19804433776884375,-0.1032213762713632,-1.4936860739476183,0.4303473923876316,0.6840920360169338,0.19804433776884375,-0.1032213762713632,-1.4936860739476183,0.4303473923876316,-0.495333525996336,0.6840920360169338,0.19804433776884375,-0.1032213762713632,-1.4936860739476183,0.4303473923876316,-0.495333525996336,-1.0817854146592296,0.6840920360169338,0.19804433776884375,-0.1032213762713632,-1.4936860739476183,0.4303473923876316,-0.495333525996336,-1.0817854146592296,0.2000531951632185,0.6840920360169338,0.19804433776884375,-0.1032213762713632,-1.4936860739476183,0.4303473923876316,-0.495333525996336,-1.0817854146592296,0.2000531951632185,-0.004549394654559942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0,3,25,,0.0,-1.0,,1,72.0,0.0,9.291666666666666,0,2,5,0,0,3,2,2,1,2.0,396.0,383.0,13.0,120,2551,0,2.0,,,,,2.0,,u,120,5,,Ja.,2551,1,0,1,2.0,0.3598468931436781,0.3598468931436781,0.7703784662120697,0.3598468931436781,0.7703784662120697,-0.1167728883820944,0.3598468931436781,0.7703784662120697,-0.1167728883820944,-1.383000316043972,0.3598468931436781,0.7703784662120697,-0.1167728883820944,-1.383000316043972,0.08958741081744222,0.3598468931436781,0.7703784662120697,-0.1167728883820944,-1.383000316043972,0.08958741081744222,-0.5482725848086335,0.3598468931436781,0.7703784662120697,-0.1167728883820944,-1.383000316043972,0.08958741081744222,-0.5482725848086335,-0.3198651931831228,0.3598468931436781,0.7703784662120697,-0.1167728883820944,-1.383000316043972,0.08958741081744222,-0.5482725848086335,-0.3198651931831228,0.5312216324103097,0.3598468931436781,0.7703784662120697,-0.1167728883820944,-1.383000316043972,0.08958741081744222,-0.5482725848086335,-0.3198651931831228,0.5312216324103097,0.05470582585845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0,1,25,,0.0,-1.0,,1,72.0,0.0,9.0,1,2,5,0,0,3,2,2,1,3.0,400.0,386.0,14.0,140,2551,2,4.0,,,,,4.0,,s u,138,5,Sie bekommen übrigens-,Xtr-,2551,4,3,1,4.0,1.0235425641133835,1.0235425641133835,0.6860134255307613,1.0235425641133835,0.6860134255307613,-0.8647685708578509,1.0235425641133835,0.6860134255307613,-0.8647685708578509,-1.0563059845148228,1.0235425641133835,0.6860134255307613,-0.8647685708578509,-1.0563059845148228,-1.4169349826058988,1.0235425641133835,0.6860134255307613,-0.8647685708578509,-1.0563059845148228,-1.4169349826058988,1.714702811879092,1.0235425641133835,0.6860134255307613,-0.8647685708578509,-1.0563059845148228,-1.4169349826058988,1.714702811879092,-0.5580723790260037,1.0235425641133835,0.6860134255307613,-0.8647685708578509,-1.0563059845148228,-1.4169349826058988,1.714702811879092,-0.5580723790260037,0.7643309544878807,1.0235425641133835,0.6860134255307613,-0.8647685708578509,-1.0563059845148228,-1.4169349826058988,1.714702811879092,-0.5580723790260037,0.7643309544878807,-0.036627016981266025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0,1,25,,0.0,-1.0,,1,72.0,0.0,8.73076923076923,0,2,5,0,0,3,2,2,1,3.0,403.0,386.0,17.0,142,2551,2,4.0,,,,,4.0,,u,140,5,,Xtra Weekend aktivieren.,2551,3,0,3,4.0,0.6377199941231017,0.6377199941231017,0.5694632922235894,0.6377199941231017,0.5694632922235894,-0.24374788866135705,0.6377199941231017,0.5694632922235894,-0.24374788866135705,-1.1684929115810028,0.6377199941231017,0.5694632922235894,-0.24374788866135705,-1.1684929115810028,0.06699913337015256,0.6377199941231017,0.5694632922235894,-0.24374788866135705,-1.1684929115810028,0.06699913337015256,-0.741453757844705,0.6377199941231017,0.5694632922235894,-0.24374788866135705,-1.1684929115810028,0.06699913337015256,-0.741453757844705,-1.1186522357691977,0.6377199941231017,0.5694632922235894,-0.24374788866135705,-1.1684929115810028,0.06699913337015256,-0.741453757844705,-1.1186522357691977,0.08838774262930527,0.6377199941231017,0.5694632922235894,-0.24374788866135705,-1.1684929115810028,0.06699913337015256,-0.741453757844705,-1.1186522357691977,0.08838774262930527,-0.0065753010804007325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0,2,25,,0.0,-1.0,,1,72.0,0.0,8.518518518518519,0,2,5,0,0,3,2,2,1,3.0,406.0,386.0,20.0,155,2551,3,4.0,,,,,4.0,,u,152,5,,Xtra Weekend aktivieren.,2551,3,0,3,4.0,0.592601795961062,0.592601795961062,0.6075564329679739,0.592601795961062,0.6075564329679739,-0.2840670795595451,0.592601795961062,0.6075564329679739,-0.2840670795595451,-1.101937562259808,0.592601795961062,0.6075564329679739,-0.2840670795595451,-1.101937562259808,0.003658716904716419,0.592601795961062,0.6075564329679739,-0.2840670795595451,-1.101937562259808,0.003658716904716419,-0.777744826269382,0.592601795961062,0.6075564329679739,-0.2840670795595451,-1.101937562259808,0.003658716904716419,-0.777744826269382,-1.1281837024275392,0.592601795961062,0.6075564329679739,-0.2840670795595451,-1.101937562259808,0.003658716904716419,-0.777744826269382,-1.1281837024275392,0.0548752184759382,0.592601795961062,0.6075564329679739,-0.2840670795595451,-1.101937562259808,0.003658716904716419,-0.777744826269382,-1.1281837024275392,0.0548752184759382,-0.057536139173339225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0,3,25,,0.0,-1.0,,1,72.0,0.0,8.214285714285714,0,2,5,0,0,3,2,2,1,3.0,407.0,386.0,21.0,185,2551,0,3.0,,3.0,,3.0,3.0,,u,185,5,,Ja.,2551,1,0,1,3.0,0.32070166297356034,0.32070166297356034,1.0839139472452968,0.32070166297356034,1.0839139472452968,-0.23539916507494624,0.32070166297356034,1.0839139472452968,-0.23539916507494624,-1.1084866075526731,0.32070166297356034,1.0839139472452968,-0.23539916507494624,-1.1084866075526731,-0.2171351454960141,0.32070166297356034,1.0839139472452968,-0.23539916507494624,-1.1084866075526731,-0.2171351454960141,-0.7560364168884256,0.32070166297356034,1.0839139472452968,-0.23539916507494624,-1.1084866075526731,-0.2171351454960141,-0.7560364168884256,-0.35098653567855026,0.32070166297356034,1.0839139472452968,-0.23539916507494624,-1.1084866075526731,-0.2171351454960141,-0.7560364168884256,-0.35098653567855026,0.43695858806349985,0.32070166297356034,1.0839139472452968,-0.23539916507494624,-1.1084866075526731,-0.2171351454960141,-0.7560364168884256,-0.35098653567855026,0.43695858806349985,0.05299564510936365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASKFORINFO WELCOME NAV,1,0,25,,0.0,-1.0,,1,,,23.0,0,0,1,0,0,0,1,0,1,0.0,53.0,53.0,0.0,23,2561,23,3.0,,,,,,,s,0,6,#NS Herzlich willkommen beim Kundenservice der Telekom. Schön dass Sie unser Kunde sind. Dieser Anruf ist kostenfrei. Sie können bei mir wie bei einem Kundenberater Ihre Tarifeinstellungen ändern und sich informieren. Sie steuern mich indem Sie mit mir sprechen. Wenn Sie wollen unterbrechen Sie mich einfach. Bitte nennen Sie mir jetzt Ihr Anliegen.,,2561,53,53,0,3.0,-1.4912071699123348,-1.4912071699123348,-0.6592864154051294,-1.4912071699123348,-0.6592864154051294,-0.6798210796528628,-1.4912071699123348,-0.6592864154051294,-0.6798210796528628,-1.3236167918453408,-1.4912071699123348,-0.6592864154051294,-0.6798210796528628,-1.3236167918453408,0.3782632710293106,-1.4912071699123348,-0.6592864154051294,-0.6798210796528628,-1.3236167918453408,0.3782632710293106,0.11256079768154766,-1.4912071699123348,-0.6592864154051294,-0.6798210796528628,-1.3236167918453408,0.3782632710293106,0.11256079768154766,0.029825519599738243,-1.4912071699123348,-0.6592864154051294,-0.6798210796528628,-1.3236167918453408,0.3782632710293106,0.11256079768154766,0.029825519599738243,0.23994595911890965,-1.4912071699123348,-0.6592864154051294,-0.6798210796528628,-1.3236167918453408,0.3782632710293106,0.11256079768154766,0.029825519599738243,0.23994595911890965,0.05543304272817499,0.0,1.0,0.0,1.0,1.0,0.0,1.0
INFO ASKFORINFO,6,0,25,,0.0,-1.0,,1,,,11.666666666666666,0,0,2,0,0,1,1,0,1,0.0,71.0,71.0,0.0,38,2561,9,3.0,,,,,,,s,29,6,Xtra Weekend ist noch nicht für Sie eingerichtet. Gut möchten Sie die Tarifoption ändern oder Informationen zu Tarifoptionen?,,2561,18,18,0,3.0,-0.40430637211023435,-0.40430637211023435,0.10411701772501444,-0.40430637211023435,0.10411701772501444,-0.22495760815268792,-0.40430637211023435,0.10411701772501444,-0.22495760815268792,-1.5944127371311745,-0.40430637211023435,0.10411701772501444,-0.22495760815268792,-1.5944127371311745,0.3866074571966926,-0.40430637211023435,0.10411701772501444,-0.22495760815268792,-1.5944127371311745,0.3866074571966926,-0.11873385236792292,-0.40430637211023435,0.10411701772501444,-0.22495760815268792,-1.5944127371311745,0.3866074571966926,-0.11873385236792292,0.07630579604946958,-0.40430637211023435,0.10411701772501444,-0.22495760815268792,-1.5944127371311745,0.3866074571966926,-0.11873385236792292,0.07630579604946958,0.6118927946571238,-0.40430637211023435,0.10411701772501444,-0.22495760815268792,-1.5944127371311745,0.3866074571966926,-0.11873385236792292,0.07630579604946958,0.6118927946571238,-0.01730655757512624,0.0,1.0,0.0,1.0,0.0,0.0,0.0
INFO,2,0,25,,0.0,-1.0,,1,,,8.2,0,0,2,0,0,2,1,0,1,0.0,79.0,79.0,0.0,46,2561,2,3.0,,,,,,,s,44,6,Xtra Weekend ist noch nicht für Sie eingerichtet.,,2561,8,8,0,3.0,0.015867299064693495,0.015867299064693495,0.4139904639223084,0.015867299064693495,0.4139904639223084,-0.05199345399908988,0.015867299064693495,0.4139904639223084,-0.05199345399908988,-1.691054332453573,0.015867299064693495,0.4139904639223084,-0.05199345399908988,-1.691054332453573,0.3774522227776963,0.015867299064693495,0.4139904639223084,-0.05199345399908988,-1.691054332453573,0.3774522227776963,-0.212475351046175,0.015867299064693495,0.4139904639223084,-0.05199345399908988,-1.691054332453573,0.3774522227776963,-0.212475351046175,0.09772910708456596,0.015867299064693495,0.4139904639223084,-0.05199345399908988,-1.691054332453573,0.3774522227776963,-0.212475351046175,0.09772910708456596,0.7567566052716687,0.015867299064693495,0.4139904639223084,-0.05199345399908988,-1.691054332453573,0.3774522227776963,-0.212475351046175,0.09772910708456596,0.7567566052716687,0.11366938069620358,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ASKFORINFO NAV,10,0,25,,0.0,-1.0,,1,,,7.714285714285714,0,0,3,0,0,2,2,0,1,0.0,101.0,101.0,0.0,60,2561,12,3.0,,,,,,,s,48,6,Gut möchten Sie die Tarifoption ändern oder Informationen zu Tarifoptionen? Sie gelangen wieder an den Start des Sprachportals wenn Sie Hauptmenü sagen.,,2561,22,22,0,3.0,-0.595009975625608,-0.595009975625608,0.09680014233883422,-0.595009975625608,0.09680014233883422,-0.3434525518900487,-0.595009975625608,0.09680014233883422,-0.3434525518900487,-1.4469987243394633,-0.595009975625608,0.09680014233883422,-0.3434525518900487,-1.4469987243394633,0.2709563942452945,-0.595009975625608,0.09680014233883422,-0.3434525518900487,-1.4469987243394633,0.2709563942452945,-0.16073335281237763,-0.595009975625608,0.09680014233883422,-0.3434525518900487,-1.4469987243394633,0.2709563942452945,-0.16073335281237763,0.05500952691304464,-0.595009975625608,0.09680014233883422,-0.3434525518900487,-1.4469987243394633,0.2709563942452945,-0.16073335281237763,0.05500952691304464,0.5144702301615875,-0.595009975625608,0.09680014233883422,-0.3434525518900487,-1.4469987243394633,0.2709563942452945,-0.16073335281237763,0.05500952691304464,0.5144702301615875,-0.0804837171934667,0.0,1.0,0.0,1.0,1.0,0.0,0.0
ASKFORINFO NAV,10,0,25,,0.0,-1.0,,1,,,7.222222222222222,0,0,4,0,0,2,3,0,1,0.0,121.0,121.0,0.0,72,2561,9,4.0,4.0,4.0,,4.0,4.0,4.0,s,63,6,Damit verlassen Sie diesen Dialogzweig. #NS Sie befinden sich nun wieder am Start. Was kann ich noch für Sie tun?,,2561,20,20,0,4.0,-0.45757583481301567,-0.45757583481301567,0.2483228372832267,-0.45757583481301567,0.2483228372832267,-0.3012896284347967,-0.45757583481301567,0.2483228372832267,-0.3012896284347967,-1.4410490222420314,-0.45757583481301567,0.2483228372832267,-0.3012896284347967,-1.4410490222420314,0.2232431866757341,-0.45757583481301567,0.2483228372832267,-0.3012896284347967,-1.4410490222420314,0.2232431866757341,-0.22114258246684468,-0.45757583481301567,0.2483228372832267,-0.3012896284347967,-1.4410490222420314,0.2232431866757341,-0.22114258246684468,0.05960629137560594,-0.45757583481301567,0.2483228372832267,-0.3012896284347967,-1.4410490222420314,0.2232431866757341,-0.22114258246684468,0.05960629137560594,0.5518167696434154,-0.45757583481301567,0.2483228372832267,-0.3012896284347967,-1.4410490222420314,0.2232431866757341,-0.22114258246684468,0.05960629137560594,0.5518167696434154,0.026427924649939386,0.0,1.0,0.0,1.0,1.0,0.0,0.0
,0,0,25,,0.0,-1.0,,1,,,8.545454545454545,0,0,4,0,0,2,3,0,1,0.0,177.0,177.0,0.0,103,2561,25,4.0,,,,,4.0,,s,78,6,Okay Tarife. Hier bei mir können Sie sich allgemein und detailliert über unsere Tarife und Optionen informieren. Für allgemeine Informationen sagen Sie bitte Infos über Tarife oder Infos über Optionen. Wenn Sie etwas Bestimmtes interessiert können Sie das auch gleich direkt in einem kurzen Satz sagen. Zum Beispiel ich möchte Informationen über den Tarif Xtra Nonstop-,,2561,56,56,0,4.0,-1.663154463221515,-1.663154463221515,-0.35232053622366233,-1.663154463221515,-0.35232053622366233,-0.8804325507966879,-1.663154463221515,-0.35232053622366233,-0.8804325507966879,-0.9477906574004062,-1.663154463221515,-0.35232053622366233,-0.8804325507966879,-0.9477906574004062,-0.007620393359005388,-1.663154463221515,-0.35232053622366233,-0.8804325507966879,-0.9477906574004062,-0.007620393359005388,-0.12322353425833364,-1.663154463221515,-0.35232053622366233,-0.8804325507966879,-0.9477906574004062,-0.007620393359005388,-0.12322353425833364,-0.015723040381376254,-1.663154463221515,-0.35232053622366233,-0.8804325507966879,-0.9477906574004062,-0.007620393359005388,-0.12322353425833364,-0.015723040381376254,0.07845627124483678,-1.663154463221515,-0.35232053622366233,-0.8804325507966879,-0.9477906574004062,-0.007620393359005388,-0.12322353425833364,-0.015723040381376254,0.07845627124483678,0.01903415846070784,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INFO ASKFORINFO DETAILS,3,0,25,,0.0,-1.0,,1,,,8.76923076923077,0,0,5,0,1,3,3,0,1,0.0,206.0,206.0,0.0,125,2561,17,4.0,,,,,4.0,,s,108,6,Gut Xtra Tarife. Zunächst Ihr Status zum gewünschten Thema. Ihr derzeitiger Tarif ist Xtra Click. Wählen Sie nun bitte eins der folgenden Themen aus. Kurzinfo Preise Detailinfos oder Optionen.,,2561,29,29,0,4.0,-0.93537820296871,-0.93537820296871,0.217975103084438,-0.93537820296871,0.217975103084438,-0.5950332400383805,-0.93537820296871,0.217975103084438,-0.5950332400383805,-1.0800202265517114,-0.93537820296871,0.217975103084438,-0.5950332400383805,-1.0800202265517114,-0.0559824164236828,-0.93537820296871,0.217975103084438,-0.5950332400383805,-1.0800202265517114,-0.0559824164236828,-0.3202516192436012,-0.93537820296871,0.217975103084438,-0.5950332400383805,-1.0800202265517114,-0.0559824164236828,-0.3202516192436012,0.005879923523671639,-0.93537820296871,0.217975103084438,-0.5950332400383805,-1.0800202265517114,-0.0559824164236828,-0.3202516192436012,0.005879923523671639,0.30921540303554745,-0.93537820296871,0.217975103084438,-0.5950332400383805,-1.0800202265517114,-0.0559824164236828,-0.3202516192436012,0.005879923523671639,0.30921540303554745,-0.17908627357594822,0.0,1.0,1.0,1.0,0.0,0.0,0.0
