SSA,SSA-ids,USA,VP,asr,asr-conf,asr-dist,asr-time,attempt,avg-asr-conf,avg-asr-dist,avg-length,barge-in,count-SSA-ASKCONFIRM,count-SSA-ASKFORINFO,count-SSA-CONFIRM,count-SSA-DETAILS,count-SSA-INFO,count-SSA-NAV,count-SSA-SORRY,count-SSA-WELCOME,count-barge-in,count-words-sum,count-words-system,count-words-user,end,label,length,rating,rating-1,rating-backup,rating-avgLinear,rating-closest,rating-closestAfter,rating-complete,rating-latest,rating-latestInTurn,speakers,start,task,text-system,text-user,turn,words-sum,words-system,words-user,rating-closestAfterOrLatest,pc-1-1,pc-2-1,pc-2-2,pc-3-1,pc-3-2,pc-3-3,pc-4-1,pc-4-2,pc-4-3,pc-4-4,pc-5-1,pc-5-2,pc-5-3,pc-5-4,pc-5-5,pc-6-1,pc-6-2,pc-6-3,pc-6-4,pc-6-5,pc-6-6,pc-7-1,pc-7-2,pc-7-3,pc-7-4,pc-7-5,pc-7-6,pc-7-7,pc-8-1,pc-8-2,pc-8-3,pc-8-4,pc-8-5,pc-8-6,pc-8-7,pc-8-8,pc-9-1,pc-9-2,pc-9-3,pc-9-4,pc-9-5,pc-9-6,pc-9-7,pc-9-8,pc-9-9,SSA-ASKCONFIRM,SSA-ASKFORINFO,SSA-DETAILS,SSA-INFO,SSA-NAV,SSA-SORRY,SSA-WELCOME
INFO DETAILS,17,0,27,,0,-1,,1,,,11.6363636364,0,0,4,0,2,3,2,0,1,0,266,266,0,136,2721,19,,,5,,,,,5,,s,117,2,Zunächst Ihr Status zum gewünschten Thema. Die Tarifoption Xtra Nonstop ist für Sie eingerichtet. Tarifoption Xtra Nonstop Plus ist noch nicht für Sie eingerichtet. Xtra Weekend ist noch nicht für Sie eingerichtet. Gut mit unseren Tarifoptionen können Sie Ihren Tarif noch besser an Ihr,,2721,44,44,0,5,-1.2616101321,-1.2616101321,0.074509809,-1.2616101321,0.074509809,-0.8638398563,-1.2616101321,0.074509809,-0.8638398563,-1.0774288958,-1.2616101321,0.074509809,-0.8638398563,-1.0774288958,-0.1822558834,-1.2616101321,0.074509809,-0.8638398563,-1.0774288958,-0.1822558834,-0.3462080636,-1.2616101321,0.074509809,-0.8638398563,-1.0774288958,-0.1822558834,-0.3462080636,-0.014896744,-1.2616101321,0.074509809,-0.8638398563,-1.0774288958,-0.1822558834,-0.3462080636,-0.014896744,0.1801653611,-1.2616101321,0.074509809,-0.8638398563,-1.0774288958,-0.1822558834,-0.3462080636,-0.014896744,0.1801653611,0.0541954412,0,0,1,1,0,0,0
,0,0,27,,0,-1,,1,,,10.8333333333,0,0,4,0,2,3,2,0,1,0,271,271,0,141,2721,2,,,5,,,,,5,,s,139,2,So gibt es Optionen zu,,2721,5,5,0,5,0.0087674575,0.0087674575,0.903113591,0.0087674575,0.903113591,-0.3123816767,0.0087674575,0.903113591,-0.3123816767,-1.4449594,0.0087674575,0.903113591,-0.3123816767,-1.4449594,-0.1148863369,0.0087674575,0.903113591,-0.3123816767,-1.4449594,-0.1148863369,-0.573859613,0.0087674575,0.903113591,-0.3123816767,-1.4449594,-0.1148863369,-0.573859613,0.0471343229,0.0087674575,0.903113591,-0.3123816767,-1.4449594,-0.1148863369,-0.573859613,0.0471343229,0.6321323529,0.0087674575,0.903113591,-0.3123816767,-1.4449594,-0.1148863369,-0.573859613,0.0471343229,0.6321323529,0.0443172748,0,0,0,0,0,0,0
,0,1,27,tarif,76,0,24,1,76,0,11.5,0,0,4,0,2,3,2,0,1,0,272,271,1,23,2721,1,,,4,,,,,4,,u,22,2,,Tarif.,2721,1,0,1,4,1.4256664505,1.4256664505,-0.2367017354,1.4256664505,-0.2367017354,-0.5876904955,1.4256664505,-0.2367017354,-0.5876904955,-1.5871984169,1.4256664505,-0.2367017354,-0.5876904955,-1.5871984169,0.6937320949,1.4256664505,-0.2367017354,-0.5876904955,-1.5871984169,0.6937320949,-0.4030804272,1.4256664505,-0.2367017354,-0.5876904955,-1.5871984169,0.6937320949,-0.4030804272,1.1643251103,1.4256664505,-0.2367017354,-0.5876904955,-1.5871984169,0.6937320949,-0.4030804272,1.1643251103,-0.7131880867,1.4256664505,-0.2367017354,-0.5876904955,-1.5871984169,0.6937320949,-0.4030804272,1.1643251103,-0.7131880867,0.0180588612,0,0,0,0,0,0,0
,0,1,27,infos uber tarife,75,0,58,1,75.5,0,10.8666666667,0,0,4,0,2,3,2,0,1,0,275,271,4,57,2721,2,,,5,,,,,5,,u,55,2,,Infos über Tarife.,2721,3,0,3,5,1.7208466491,1.7208466491,-0.3499396898,1.7208466491,-0.3499396898,-0.7143200993,1.7208466491,-0.3499396898,-0.7143200993,-1.336939705,1.7208466491,-0.3499396898,-0.7143200993,-1.336939705,0.613777715,1.7208466491,-0.3499396898,-0.7143200993,-1.336939705,0.613777715,-0.6394480691,1.7208466491,-0.3499396898,-0.7143200993,-1.336939705,0.613777715,-0.6394480691,0.3444936438,1.7208466491,-0.3499396898,-0.7143200993,-1.336939705,0.613777715,-0.6394480691,0.3444936438,-1.1387922654,1.7208466491,-0.3499396898,-0.7143200993,-1.336939705,0.613777715,-0.6394480691,0.3444936438,-1.1387922654,0.0069358148,0,0,0,0,0,0,0
,0,3,27,,0,-1,,1,75.5,0,10.3125,0,0,4,0,2,3,2,0,1,0,277,271,6,77,2721,2,,,5,,,,,5,,u,75,2,,Nein. Abbrechen.,2721,2,0,2,5,0.4949947538,0.4949947538,0.3860881562,0.4949947538,0.3860881562,-0.2135137355,0.4949947538,0.3860881562,-0.2135137355,-1.6413897859,0.4949947538,0.3860881562,-0.2135137355,-1.6413897859,0.2796466809,0.4949947538,0.3860881562,-0.2135137355,-1.6413897859,0.2796466809,-0.5183459901,0.4949947538,0.3860881562,-0.2135137355,-1.6413897859,0.2796466809,-0.5183459901,-0.7028107718,0.4949947538,0.3860881562,-0.2135137355,-1.6413897859,0.2796466809,-0.5183459901,-0.7028107718,0.3702585569,0.4949947538,0.3860881562,-0.2135137355,-1.6413897859,0.2796466809,-0.5183459901,-0.7028107718,0.3702585569,-0.0250361433,0,0,0,0,0,0,0
,0,1,27,tarife,73,0,98,1,74.6666666667,0,9.7647058824,0,0,4,0,2,3,2,0,1,0,278,271,7,95,2721,1,,,5,,,,,5,,u,94,2,,Tarife.,2721,1,0,1,5,1.3440398519,1.3440398519,0.1261384771,1.3440398519,0.1261384771,-0.7021368197,1.3440398519,0.1261384771,-0.7021368197,-1.29294831,1.3440398519,0.1261384771,-0.7021368197,-1.29294831,0.3457689637,1.3440398519,0.1261384771,-0.7021368197,-1.29294831,0.3457689637,-0.631923939,1.3440398519,0.1261384771,-0.7021368197,-1.29294831,0.3457689637,-0.631923939,1.0740338082,1.3440398519,0.1261384771,-0.7021368197,-1.29294831,0.3457689637,-0.631923939,1.0740338082,-0.7576859239,1.3440398519,0.1261384771,-0.7021368197,-1.29294831,0.3457689637,-0.631923939,1.0740338082,-0.7576859239,0.0157295197,0,0,0,0,0,0,0
,0,1,27,infos uber optionen,76,0,116,1,75,0,9.3333333333,1,0,4,0,2,3,2,0,1,1,284,274,10,115,2721,2,,,5,,,,,5,,s u,113,2,Wenn Sie e-,Infos über Optionen.,2721,6,3,3,5,2.4489909633,2.4489909633,-0.2069589444,2.4489909633,-0.2069589444,-1.5041303537,2.4489909633,-0.2069589444,-1.5041303537,-0.8697901127,2.4489909633,-0.2069589444,-1.5041303537,-0.8697901127,-1.0653312883,2.4489909633,-0.2069589444,-1.5041303537,-0.8697901127,-1.0653312883,1.4911103701,2.4489909633,-0.2069589444,-1.5041303537,-0.8697901127,-1.0653312883,1.4911103701,0.1133129821,2.4489909633,-0.2069589444,-1.5041303537,-0.8697901127,-1.0653312883,1.4911103701,0.1133129821,-0.9514429426,2.4489909633,-0.2069589444,-1.5041303537,-0.8697901127,-1.0653312883,1.4911103701,0.1133129821,-0.9514429426,0.0159857736,0,0,0,0,0,0,0
,0,1,27,,0,-1,,1,75,0,9,1,0,4,0,2,3,2,0,1,2,290,279,11,139,2721,3,,,5,,,,,5,,s u,136,2,Telefonieverhalten anpassen und Kosten sparen.,Abbruch.,2721,6,5,1,5,0.9550419597,0.9550419597,0.638035355,0.9550419597,0.638035355,-1.0090293113,0.9550419597,0.638035355,-1.0090293113,-1.188342973,0.9550419597,0.638035355,-1.0090293113,-1.188342973,-1.468603207,0.9550419597,0.638035355,-1.0090293113,-1.188342973,-1.468603207,1.6780802967,0.9550419597,0.638035355,-1.0090293113,-1.188342973,-1.468603207,1.6780802967,-0.5674209488,0.9550419597,0.638035355,-1.0090293113,-1.188342973,-1.468603207,1.6780802967,-0.5674209488,0.7371549859,0.9550419597,0.638035355,-1.0090293113,-1.188342973,-1.468603207,1.6780802967,-0.5674209488,0.7371549859,-0.0424938395,0,0,0,0,0,0,0
WELCOME,5,0,27,,0,-1,,1,,,22,0,0,0,0,0,0,0,0,1,0,48,48,0,22,2731,22,2,1,4,4,,,,4,4,s,0,3,#NS Hallo und herzlich willkommen beim Kundenservice der Telekom. Schön dass Sie unser Kunde sind. Dieser Anruf ist kostenfrei. Ich habe einige interessante Tipps unter anderem zu den Themen Xtra Optionen sowie Xtra-Guthaben. Neugierig? Dann sagen Sie jetzt Tipps. Sie können mir aber auch jetzt direkt Ihr Anliegen,,2731,48,48,0,4,-1.3703522336,-1.3703522336,-0.588745832,-1.3703522336,-0.588745832,-0.7409092154,-1.3703522336,-0.588745832,-0.7409092154,-1.5131607468,-1.3703522336,-0.588745832,-0.7409092154,-1.5131607468,0.3408235854,-1.3703522336,-0.588745832,-0.7409092154,-1.5131607468,0.3408235854,0.0434778108,-1.3703522336,-0.588745832,-0.7409092154,-1.5131607468,0.3408235854,0.0434778108,0.0285636162,-1.3703522336,-0.588745832,-0.7409092154,-1.5131607468,0.3408235854,0.0434778108,0.0285636162,0.2797820275,-1.3703522336,-0.588745832,-0.7409092154,-1.5131607468,0.3408235854,0.0434778108,0.0285636162,0.2797820275,-0.0053978099,0,0,0,0,0,0,1
,0,0,27,,0,-1,,1,,,13.6666666667,0,0,0,0,0,0,0,0,1,0,84,84,0,41,2731,17,,,4,,,,,4,,s,24,3,Okay hier unsere Tipps für Sie. Einhundert S_ M_ S_ für neunundzwanzig Cent oder am Wochenende für null Cent telefonieren? Mit Tarifoptionen haben Sie echte Xtra Möglichkeiten. Für mehr dazu sagen Sie Informationen über Xtra Optionen.,,2731,36,36,0,4,-0.9985879479,-0.9985879479,-0.255243091,-0.9985879479,-0.255243091,-0.6069267959,-0.9985879479,-0.255243091,-0.6069267959,-1.5498128897,-0.9985879479,-0.255243091,-0.6069267959,-1.5498128897,0.278694426,-0.9985879479,-0.255243091,-0.6069267959,-1.5498128897,0.278694426,-0.0811680609,-0.9985879479,-0.255243091,-0.6069267959,-1.5498128897,0.278694426,-0.0811680609,0.0385264908,-0.9985879479,-0.255243091,-0.6069267959,-1.5498128897,0.278694426,-0.0811680609,0.0385264908,0.3901430018,-0.9985879479,-0.255243091,-0.6069267959,-1.5498128897,0.278694426,-0.0811680609,0.0385264908,0.3901430018,-0.0205779291,0,0,0,0,0,0,0
,0,0,27,,0,-1,,1,,,16.6,0,0,0,0,0,0,0,0,1,0,176,176,0,85,2731,39,1,0,3,3,,,,3,3,s,46,3,Gut mit unseren Tarifoptionen können Sie Ihren Tarif noch besser an Ihr Telefonieverhalten anpassen und Kosten sparen. So gibt es Optionen für Vieltelefonierer oder für Telefonate im Ausland. Interessant beispielsweise während Ihres Urlaubs. Auch fürs S_ M_ S_ Versenden oder Internetsurfen bieten wir das Passende. Ich gebe Ihnen jetzt gleich einen kurzen Überblick über die wichtigsten Optionen. Xtra Nonstop Plus. Nur die erste Minute und die erste S_ M_ S_ am Tag bezahlen buchbar in den meisten Xtra Tarifen. Xtra Weekend am Wochenende für null Cent telefonieren. Xtra S_ M_ S_ Sparoptionen,,2731,92,92,0,3,-2.7636654966,-2.7636654966,-1.1388366524,-2.7636654966,-1.1388366524,-1.4521721117,-2.7636654966,-1.1388366524,-1.4521721117,-0.8340168484,-2.7636654966,-1.1388366524,-1.4521721117,-0.8340168484,-0.0547368918,-2.7636654966,-1.1388366524,-1.4521721117,-0.8340168484,-0.0547368918,0.0694457679,-2.7636654966,-1.1388366524,-1.4521721117,-0.8340168484,-0.0547368918,0.0694457679,-0.0670767844,-2.7636654966,-1.1388366524,-1.4521721117,-0.8340168484,-0.0547368918,0.0694457679,-0.0670767844,-0.2977216153,-2.7636654966,-1.1388366524,-1.4521721117,-0.8340168484,-0.0547368918,0.0694457679,-0.0670767844,-0.2977216153,0.11426384,0,0,0,0,0,0,0
,0,0,27,,0,-1,,1,,,14.4285714286,0,0,0,0,0,0,0,0,1,0,211,211,0,104,2731,16,,,3,,,,,3,,s,88,3,Mit Xtra Weekend können Sie am Wochenende für null Cent telefonieren. Der Optionspreis beträgt lediglich vier Euro neunundneunzig monatlich. Zu Xtra Weekend habe ich übrigens noch mehr. Wünschen Sie zu diesem Thema noch zusätzliche Informationen?,,2731,35,35,0,3,-0.9828428093,-0.9828428093,0.0831577775,-0.9828428093,0.0831577775,-0.6981684215,-0.9828428093,0.0831577775,-0.6981684215,-1.300284329,-0.9828428093,0.0831577775,-0.6981684215,-1.300284329,-0.0151322183,-0.9828428093,0.0831577775,-0.6981684215,-1.300284329,-0.0151322183,-0.2909347257,-0.9828428093,0.0831577775,-0.6981684215,-1.300284329,-0.0151322183,-0.2909347257,0.0118802506,-0.9828428093,0.0831577775,-0.6981684215,-1.300284329,-0.0151322183,-0.2909347257,0.0118802506,0.318824875,-0.9828428093,0.0831577775,-0.6981684215,-1.300284329,-0.0151322183,-0.2909347257,0.0118802506,0.318824875,0.0060687939,0,0,0,0,0,0,0
ASKFORINFO NAV,10,0,27,,0,-1,,1,,,15.6666666667,0,0,1,0,0,0,1,0,1,0,294,294,0,145,2731,37,1,0,1,1,1,,1,1,1,s,108,3,Mit Xtra Weekend telefonieren Sie kostenfrei von Samstag null Uhr Sonntag vierundzwanzig Uhr. Die Option gilt für Inlandsgespräche ins Telekom Mobilfunknetz und ins Festnetz. Zubuchen können Sie Xtra Weekend zum Beispiel zum Tarif Xtra Nonstop. Aber auch in vielen anderen Xtra Tarifen ist die Option nutzbar. Soweit die Informationen zum Sprachportal. Weitere Informationen finden Sie im Internet unter w_ w_ w_ Punkt Telekom Punkt d_ e_ Schrägstrich Mobilfunk. #NS Sie befinden sich nun wieder am Start. Was kann ich noch für Sie tun?,,2731,83,83,0,1,-2.5776505183,-2.5776505183,-0.7111032763,-2.5776505183,-0.7111032763,-1.4642193329,-2.5776505183,-0.7111032763,-1.4642193329,-0.6478984743,-2.5776505183,-0.7111032763,-1.4642193329,-0.6478984743,-0.320712087,-2.5776505183,-0.7111032763,-1.4642193329,-0.6478984743,-0.320712087,-0.1610644385,-2.5776505183,-0.7111032763,-1.4642193329,-0.6478984743,-0.320712087,-0.1610644385,-0.0872968624,-2.5776505183,-0.7111032763,-1.4642193329,-0.6478984743,-0.320712087,-0.1610644385,-0.0872968624,-0.3069524175,-2.5776505183,-0.7111032763,-1.4642193329,-0.6478984743,-0.320712087,-0.1610644385,-0.0872968624,-0.3069524175,0.0130921431,0,1,0,1,1,0,0
INFO ASKFORINFO,6,0,27,,0,-1,,1,,,14.2727272727,0,0,2,0,0,1,1,0,1,0,325,325,0,162,2731,14,,,1,,,,,1,,s,148,3,Ihr derzeitiger Tarif ist Xtra Nonstop der ersten Generation. Sie haben folgende Möglichkeiten. Sie können Ihren Tarif wechseln oder Informationen anhören. Was möchten Sie tun? Sie gelangen wieder an den Start-,,2731,31,31,0,1,-0.8776071027,-0.8776071027,0.4517505203,-0.8776071027,0.4517505203,-0.7422689847,-0.8776071027,0.4517505203,-0.7422689847,-1.0981827083,-0.8776071027,0.4517505203,-0.7422689847,-1.0981827083,-0.2789817452,-0.8776071027,0.4517505203,-0.7422689847,-1.0981827083,-0.2789817452,-0.499382859,-0.8776071027,0.4517505203,-0.7422689847,-1.0981827083,-0.2789817452,-0.499382859,-0.0084338692,-0.8776071027,0.4517505203,-0.7422689847,-1.0981827083,-0.2789817452,-0.499382859,-0.0084338692,0.2855714697,-0.8776071027,0.4517505203,-0.7422689847,-1.0981827083,-0.2789817452,-0.499382859,-0.0084338692,0.2855714697,0.0165223137,0,1,0,1,0,0,0
INFO ASKFORINFO,6,0,27,,0,-1,,1,,,13.0769230769,0,0,3,0,0,2,1,0,1,0,342,342,0,176,2731,11,,,1,,,,,1,,s,165,3,Gut Xtra Tarife. Wählen Sie nun bitte eins der folgenden Tarifthemen aus. Kurzinfo Preise Detaillinfos oder Optionen.,,2731,17,17,0,1,-0.5446164536,-0.5446164536,0.7317045916,-0.5446164536,0.7317045916,-0.6180679856,-0.5446164536,0.7317045916,-0.6180679856,-1.142418004,-0.5446164536,0.7317045916,-0.6180679856,-1.142418004,-0.3185838927,-0.5446164536,0.7317045916,-0.6180679856,-1.142418004,-0.3185838927,-0.6037912374,-0.5446164536,0.7317045916,-0.6180679856,-1.142418004,-0.3185838927,-0.6037912374,-0.0022707929,-0.5446164536,0.7317045916,-0.6180679856,-1.142418004,-0.3185838927,-0.6037912374,-0.0022707929,0.3846328187,-0.5446164536,0.7317045916,-0.6180679856,-1.142418004,-0.3185838927,-0.6037912374,-0.0022707929,0.3846328187,-0.1443928952,0,1,0,1,0,0,0
ASKFORINFO,4,0,27,,0,-1,,1,,,13.2,0,0,4,0,0,2,1,0,1,0,399,399,0,206,2731,24,,,1,,,,,1,,s,182,3,Okay Xtra Optionen. Mit diesen Optionen können Sie Ihren Tarif individuell gestalten. Hier ein Überblick. Sollte Sie eine der Optionen besonders interessieren sagen Sie mir einfach das entsprechende Stichwort. Xtra Nonstop Plus. Nur die erste Minute und die erste S_ M_ S_ am Tag bezahlen buchbar in den meisten Xtra Tarifen. Xtra Weekend am Wochenende für null,,2731,57,57,0,1,-1.7033123836,-1.7033123836,0.1604847514,-1.7033123836,0.1604847514,-1.1741667866,-1.7033123836,0.1604847514,-1.1741667866,-0.668796892,-1.7033123836,0.1604847514,-1.1741667866,-0.668796892,-0.5445905077,-1.7033123836,0.1604847514,-1.1741667866,-0.668796892,-0.5445905077,-0.5059254447,-1.7033123836,0.1604847514,-1.1741667866,-0.668796892,-0.5445905077,-0.5059254447,-0.0680410375,-1.7033123836,0.1604847514,-1.1741667866,-0.668796892,-0.5445905077,-0.5059254447,-0.0680410375,-0.0648361368,-1.7033123836,0.1604847514,-1.1741667866,-0.668796892,-0.5445905077,-0.5059254447,-0.0680410375,-0.0648361368,0.0893541315,0,1,0,1,0,0,0
,0,0,27,,0,-1,,1,,,12.5294117647,0,0,4,0,0,2,1,0,1,0,430,430,0,222,2731,13,,,1,,,,,1,,s,209,3,Mit Xtra Weekend können Sie am Wochenende für null Cent telefonieren. Der Optionspreis beträgt lediglich vier Euro neunundneunzig monatlich. Zu Xtra Weekend habe ich übrigens noch mehr. Wünschen Sie zu diesem,,2731,31,31,0,1,-0.8764520092,-0.8764520092,0.7657818428,-0.8764520092,0.7657818428,-0.8351762276,-0.8764520092,0.7657818428,-0.8351762276,-0.8564380466,-0.8764520092,0.7657818428,-0.8351762276,-0.8564380466,-0.5601143535,-0.8764520092,0.7657818428,-0.8351762276,-0.8564380466,-0.5601143535,-0.6964265559,-0.8764520092,0.7657818428,-0.8351762276,-0.8564380466,-0.5601143535,-0.6964265559,-0.0338540641,-0.8764520092,0.7657818428,-0.8351762276,-0.8564380466,-0.5601143535,-0.6964265559,-0.0338540641,0.213219344,-0.8764520092,0.7657818428,-0.8351762276,-0.8564380466,-0.5601143535,-0.6964265559,-0.0338540641,0.213219344,0.0655624873,0,0,0,0,0,0,0
ASKFORINFO NAV,10,0,27,,0,-1,,1,,,11.8421052632,0,0,5,0,0,2,2,0,1,0,450,450,0,235,2731,9,,,1,,,,,1,,s,226,3,Damit verlassen Sie diesen Dialogzweig. #NS Sie befinden sich nun wieder am Start. Was kann ich noch für Sie tun?,,2731,20,20,0,1,-0.5547602179,-0.5547602179,1.0358302141,-0.5547602179,1.0358302141,-0.7139783021,-0.5547602179,1.0358302141,-0.7139783021,-0.9018913443,-0.5547602179,1.0358302141,-0.7139783021,-0.9018913443,-0.5973889566,-0.5547602179,1.0358302141,-0.7139783021,-0.9018913443,-0.5973889566,-0.7934986618,-0.5547602179,1.0358302141,-0.7139783021,-0.9018913443,-0.5973889566,-0.7934986618,-0.0245359727,-0.5547602179,1.0358302141,-0.7139783021,-0.9018913443,-0.5973889566,-0.7934986618,-0.0245359727,0.3122370063,-0.5547602179,1.0358302141,-0.7139783021,-0.9018913443,-0.5973889566,-0.7934986618,-0.0245359727,0.3122370063,0.0222359482,0,1,0,1,1,0,0
INFO ASKFORINFO,6,0,27,,0,-1,,1,,,11.6666666667,0,0,6,0,0,3,2,0,1,0,473,473,0,256,2731,16,,,1,,,,,1,,s,240,3,Ihr derzeitiger Tarif ist Xtra Nonstop der ersten Generation. Sie haben einen Tarif genannt. Bitte sagen Sie mir noch was Sie tun möchten.,,2731,23,23,0,1,-0.8776214475,-0.8776214475,0.9351325717,-0.8776214475,0.9351325717,-0.8898832922,-0.8776214475,0.9351325717,-0.8898832922,-0.7169761533,-0.8776214475,0.9351325717,-0.8898832922,-0.7169761533,-0.714842442,-0.8776214475,0.9351325717,-0.8898832922,-0.7169761533,-0.714842442,-0.8143888715,-0.8776214475,0.9351325717,-0.8898832922,-0.7169761533,-0.714842442,-0.8143888715,-0.0583719203,-0.8776214475,0.9351325717,-0.8898832922,-0.7169761533,-0.714842442,-0.8143888715,-0.0583719203,0.1630095822,-0.8776214475,0.9351325717,-0.8898832922,-0.7169761533,-0.714842442,-0.8143888715,-0.0583719203,0.1630095822,-0.2657046278,0,1,0,1,0,0,0
ASKFORINFO,4,0,27,,0,-1,,1,,,11.347826087,0,0,7,0,0,3,2,0,1,0,503,503,0,274,2731,14,,,1,,,,,1,,s,260,3,In welchen unserer aktuellen Tarife möchten Sie wechseln? Sagen Sie bitte entweder Tarif Xtra Nonstop oder Tarif Xtra Card. Wenn Sie mehr über die Tarife wissen möchten sagen Sie Tarifinformation.,,2731,30,30,0,1,-0.9286605974,-0.9286605974,1.0018949498,-0.9286605974,1.0018949498,-0.9395305083,-0.9286605974,1.0018949498,-0.9395305083,-0.6300604366,-0.9286605974,1.0018949498,-0.9395305083,-0.6300604366,-0.806025914,-0.9286605974,1.0018949498,-0.9395305083,-0.6300604366,-0.806025914,-0.8605097915,-0.9286605974,1.0018949498,-0.9395305083,-0.6300604366,-0.806025914,-0.8605097915,-0.061848012,-0.9286605974,1.0018949498,-0.9395305083,-0.6300604366,-0.806025914,-0.8605097915,-0.061848012,0.1285335942,-0.9286605974,1.0018949498,-0.9395305083,-0.6300604366,-0.806025914,-0.8605097915,-0.061848012,0.1285335942,-0.0087389784,0,1,0,1,0,0,0
INFO ASKCONFIRM,7,0,27,,0,-1,,1,,,11.84,0,1,7,0,0,4,2,0,1,0,582,582,0,311,2731,33,,,1,,,,,1,,s,278,3,Bevor ich Sie gleich um Bestätigung bitte möchte ich noch auf Folgendes hinweisen. Die in Ihrem bisherigen Tarif eingerichtete Tarifoption Xtra Nonstop Plus wird bei einem Wechsel zum Tarif Xtra Card deaktiviert. Und noch etwas mit Ihrem gewünschten Tarifwechsel wird auch die Roaming-Option Smart Traveller eingerichtet. Mit dieser kostenfreien Option werden Gespräche aus dem Ausland günstiger. Nun zu Ihrem Buchungswunsch. Der Wechsel in den Tarif Xtra Card ist für Sie kostenlos. Sie möchten jetzt in diesen Tarif wechselnXtra Weekend,,2731,79,79,0,1,-2.462877813,-2.462877813,0.2276686382,-2.462877813,0.2276686382,-1.6722341462,-2.462877813,0.2276686382,-1.6722341462,-0.012986984,-2.462877813,0.2276686382,-1.6722341462,-0.012986984,-1.0902011279,-2.462877813,0.2276686382,-1.6722341462,-0.012986984,-1.0902011279,-0.7252435658,-2.462877813,0.2276686382,-1.6722341462,-0.012986984,-1.0902011279,-0.7252435658,-0.1527058934,-2.462877813,0.2276686382,-1.6722341462,-0.012986984,-1.0902011279,-0.7252435658,-0.1527058934,-0.467507666,-2.462877813,0.2276686382,-1.6722341462,-0.012986984,-1.0902011279,-0.7252435658,-0.1527058934,-0.467507666,0.1219417358,1,0,0,1,0,0,0
,0,0,27,,0,-1,,1,,,11.2222222222,0,1,7,0,0,4,2,0,1,0,595,595,0,319,2731,5,,,1,,,,,1,,s,314,3,Es wurden keine Änderungen vorgenommen. Einen Tipp fürs nächste Mal. Sie können Ihren,,2731,13,13,0,1,-0.3414140549,-0.3414140549,1.6087610929,-0.3414140549,1.6087610929,-0.7509194761,-0.3414140549,1.6087610929,-0.7509194761,-0.6279473489,-0.3414140549,1.6087610929,-0.7509194761,-0.6279473489,-0.9755485264,-0.3414140549,1.6087610929,-0.7509194761,-0.6279473489,-0.9755485264,-1.1049773278,-0.3414140549,1.6087610929,-0.7509194761,-0.6279473489,-0.9755485264,-1.1049773278,-0.0500532603,-0.3414140549,1.6087610929,-0.7509194761,-0.6279473489,-0.9755485264,-1.1049773278,-0.0500532603,0.2867520165,-0.3414140549,1.6087610929,-0.7509194761,-0.6279473489,-0.9755485264,-1.1049773278,-0.0500532603,0.2867520165,0.0662994422,0,0,0,0,0,0,0
INFO ASKFORINFO,6,0,27,,0,-1,,1,,,10.5666666667,0,1,8,0,0,5,2,0,1,0,620,620,0,335,2731,11,,,1,,,,,1,,s,324,3,Ihr derzeitiger Tarif ist Xtra Nonstop der ersten Generation. Sie haben folgende Möglichkeiten. Sie können Ihren Tarif wechseln oder Informationen anhören. Was möchten Sie tun?,,2731,25,25,0,1,-0.7715456935,-0.7715456935,1.4194711939,-0.7715456935,1.4194711939,-0.9653715185,-0.7715456935,1.4194711939,-0.9653715185,-0.4318275245,-0.7715456935,1.4194711939,-0.9653715185,-0.4318275245,-1.0805735717,-0.7715456935,1.4194711939,-0.9653715185,-0.4318275245,-1.0805735717,-1.0869425907,-0.7715456935,1.4194711939,-0.9653715185,-0.4318275245,-1.0805735717,-1.0869425907,-0.080080979,-0.7715456935,1.4194711939,-0.9653715185,-0.4318275245,-1.0805735717,-1.0869425907,-0.080080979,0.1109741029,-0.7715456935,1.4194711939,-0.9653715185,-0.4318275245,-1.0805735717,-1.0869425907,-0.080080979,0.1109741029,0.0299398928,0,1,0,1,0,0,0
INFO ASKFORINFO,6,0,27,,0,-1,,1,,,10.3125,0,1,9,0,0,6,2,0,1,0,637,637,0,350,2731,12,,,1,,,,,1,,s,338,3,Gut Xtra Tarife. Wählen Sie nun bitte eins der folgenden Tarifthemen aus. Kurzinfo Preise Detaillinfos oder Optionen.,,2731,17,17,0,1,-0.6866943757,-0.6866943757,1.5464010007,-0.6866943757,1.5464010007,-0.9522153388,-0.6866943757,1.5464010007,-0.9522153388,-0.3959133152,-0.6866943757,1.5464010007,-0.9522153388,-0.3959133152,-1.1416524871,-0.6866943757,1.5464010007,-0.9522153388,-0.3959133152,-1.1416524871,-1.1546973361,-0.6866943757,1.5464010007,-0.9522153388,-0.3959133152,-1.1416524871,-1.1546973361,-0.088887431,-0.6866943757,1.5464010007,-0.9522153388,-0.3959133152,-1.1416524871,-1.1546973361,-0.088887431,0.1176379847,-0.6866943757,1.5464010007,-0.9522153388,-0.3959133152,-1.1416524871,-1.1546973361,-0.088887431,0.1176379847,-0.1995897195,0,1,0,1,0,0,0
